Date,portfolio_value,returns,positions,turnover
2010-03-24,165.96570377510767,-0.006890928484430958,4.0,0.0
2010-03-25,165.61444738003757,-0.002116439644338053,4.0,0.0
2010-03-26,166.10359177025265,0.002953512800079716,4.0,0.0
2010-03-29,167.46274521576956,0.00818256505492565,4.0,0.0
2010-03-30,167.2243288829502,-0.0014236977455025501,4.0,0.0
2010-03-31,166.90689216914916,-0.0018982687263360276,4.0,0.0
2010-04-01,168.7122902115082,0.010816797430566183,4.0,0.031233676171792346
2010-04-05,170.90477816229176,0.01299542521789565,4.0,0.0
2010-04-06,172.0086385923317,0.006458920820760827,4.0,0.0
2010-04-07,171.19075644741247,-0.0047548899381596454,4.0,0.0
2010-04-08,171.38179050569164,0.0011159133953464462,4.0,0.0
2010-04-09,172.74460003653564,0.007951892244927539,4.0,0.0
2010-04-12,172.25231864256034,-0.0028497642986882177,4.0,0.0
2010-04-13,173.3941884345582,0.006629053245822192,4.0,0.0
2010-04-14,174.5728527808988,0.006797600063657594,4.0,0.0
2010-04-15,173.78539107487532,-0.004510791302768102,4.0,0.0
2010-04-16,170.38727891377536,-0.019553497219083726,4.0,0.0
2010-04-19,170.14663505434604,-0.001412334658804526,4.0,0.0
2010-04-20,171.70767500279672,0.00917467423291729,4.0,0.0
2010-04-21,172.91612279819302,0.00703782050148094,4.0,0.0
2010-04-22,173.6510341090695,0.004250102876376616,4.0,0.0
2010-04-23,175.32807252175402,0.009657520447768686,4.0,0.0
2010-04-26,175.15296907714185,-0.0009987188137852154,4.0,0.0
2010-04-27,172.724413027671,-0.013865343318281043,4.0,0.0
2010-04-28,173.20693380794643,0.0027935876105604773,4.0,0.0
2010-04-29,176.05856154171886,0.016463704258712575,4.0,0.0
2010-04-30,174.63299750292396,-0.008097101477550717,4.0,0.0
2010-05-03,177.02827700820183,0.013716076225730234,4.0,0.0
2010-05-04,173.47006399957763,-0.020099687285886736,4.0,0.0
2010-05-05,171.73757863619971,-0.009987229631633343,5.0,0.0
2010-05-06,169.0078914942383,-0.015894524446183445,5.0,0.0
2010-05-07,167.38057423898357,-0.009628646573051847,4.0,0.0
2010-05-10,172.42740907358746,0.030151855181223652,4.0,0.0
2010-05-11,173.69571857944112,0.007355614241772779,4.0,0.0
2010-05-12,175.619440481399,0.011075240758326776,4.0,0.0
2010-05-13,173.67444206809049,-0.011075074649919192,4.0,0.0
2010-05-14,170.3706683944386,-0.01902279710423138,4.0,0.0
2010-05-17,168.94019060372142,-0.008396267997290319,4.0,0.0
2010-05-18,167.28241947667965,-0.009812769365996288,4.0,0.0
2010-05-19,165.2043534212877,-0.012422501192252633,4.0,0.0
2010-05-20,160.42048779172706,-0.028957261297838155,4.0,0.0
2010-05-21,162.4891449667753,0.012895218082954463,4.0,0.0
2010-05-24,161.63976332052403,-0.0052273131625190095,4.0,0.0
2010-05-25,161.91142752280314,0.0016806768130464,4.0,0.0
2010-05-26,162.41924963534026,0.0031364192157814497,4.0,0.0
2010-05-27,167.1503764501893,0.029129101541050417,3.0,0.0
2010-05-28,165.83203597850238,-0.007887152273807652,4.0,0.0
2010-06-01,164.73717268303642,-0.006602242377388934,4.0,0.527668010695342
2010-06-02,166.1850709410737,0.008789141117670596,4.0,0.0
2010-06-03,165.29621966407467,-0.0053485627316920414,4.0,0.0
2010-06-04,162.9410875923751,-0.014247948782408981,4.0,0.0
2010-06-07,163.3245259494666,0.0023532330780233757,3.0,0.0
2010-06-08,164.08615990850916,0.004663316514252225,3.0,0.0
2010-06-09,163.90904566764496,-0.0010793978051710784,3.0,0.0
2010-06-10,165.54669696175935,0.009991219749000413,3.0,0.0
2010-06-11,167.1216774911486,0.00951381427895881,4.0,0.0
2010-06-14,167.23202395260097,0.0006602761718821348,4.0,0.0
2010-06-15,169.45350804085024,0.013283843822155195,4.0,0.0
2010-06-16,169.05257862306095,-0.0023660142680116403,4.0,0.0
2010-06-17,170.0824893590185,0.006092250969172985,4.0,0.0
2010-06-18,170.03878080198663,-0.0002569844620489148,4.0,0.0
2010-06-21,168.61791993998116,-0.008356098857589922,4.0,0.0
2010-06-22,167.49406917322324,-0.00666507312602338,4.0,0.0
2010-06-23,167.58421779159482,0.0005382197639389741,4.0,0.0
2010-06-24,165.488455267359,-0.012505727280608725,4.0,0.0
2010-06-25,167.35816050287087,0.011298100719420168,3.0,0.0
2010-06-28,166.56066492607994,-0.004765202810515179,3.0,0.0
2010-06-29,164.46011205552628,-0.012611338166102382,3.0,0.0
2010-06-30,164.09429577662092,-0.002224346525933618,3.0,0.0
2010-07-01,161.69444074500174,-0.01462485347379816,3.0,0.48188556826352336
2010-07-02,160.89096654510422,-0.004969089822727035,3.0,0.0
2010-07-06,159.2505485130605,-0.01019583676616087,3.0,0.0
2010-07-07,161.688753161215,0.015310494506425743,3.0,0.0
2010-07-08,161.79158980583793,0.0006360160655107805,3.0,0.0
2010-07-09,162.7095091096627,0.005673467359621931,3.0,0.0
2010-07-12,162.3974215663784,-0.001918065790942558,3.0,0.0
2010-07-13,163.79373792676026,0.00859814365840239,3.0,0.0
2010-07-14,163.94636242450525,0.0009318091135648299,4.0,0.0
2010-07-15,164.25807899517864,0.0019013326435768363,4.0,0.0
2010-07-16,161.96176180425545,-0.01397993453333024,4.0,0.0
2010-07-19,161.87121383680739,-0.0005590700325766029,3.0,0.0
2010-07-20,163.40840444987808,0.009496380342340682,3.0,0.0
2010-07-21,162.76622293941386,-0.003929917268491456,3.0,0.0
2010-07-22,164.67952463391768,0.011754906269564325,3.0,0.0
2010-07-23,164.49169602736515,-0.0011405704927195393,3.0,0.0
2010-07-26,165.58822557030962,0.006666169596561522,4.0,0.0
2010-07-27,164.1436932283169,-0.008723641653973546,4.0,0.0
2010-07-28,164.326178195853,0.0011117391350654593,4.0,0.0
2010-07-29,164.03987892245692,-0.0017422621066185418,4.0,0.0
2010-07-30,165.7582591500416,0.010475380979749316,4.0,0.0
2010-08-02,166.8509146912954,0.006591861828524337,4.0,0.0
2010-08-03,166.76966023460506,-0.0004869883802596231,5.0,0.0
2010-08-04,167.13546610923692,0.0021934797619498347,5.0,0.0
2010-08-05,166.7337512739153,-0.0024035283753544023,5.0,0.0
2010-08-06,167.42221177864326,0.004129101033641058,5.0,0.0
2010-08-09,167.71097237936794,0.0017247448690169698,5.0,0.0
2010-08-10,167.37755716461712,-0.0019880345932085097,5.0,0.0
2010-08-11,166.41042157572505,-0.005778167666414702,4.0,0.0
2010-08-12,166.20161692211863,-0.0012547570736812785,3.0,0.0
2010-08-13,166.85646695889733,0.003940094259645921,3.0,0.0
2010-08-16,168.6192234483953,0.010564508056689181,3.0,0.0
2010-08-17,169.64027848585616,0.006055389276379497,3.0,0.0
2010-08-18,170.04987852314412,0.0024145211322681437,3.0,0.0
2010-08-19,169.500911623728,-0.003228269871074274,3.0,0.0
2010-08-20,169.05216888178882,-0.0026474355662189364,3.0,0.0
2010-08-23,168.66642466988958,-0.0022818057552930204,3.0,0.0
2010-08-24,169.6046717488933,0.005562737698626474,3.0,0.0
2010-08-25,170.79384899328556,0.00701146514497486,3.0,0.0
2010-08-26,170.79818798546256,2.540485036539586e-05,3.0,0.0
2010-08-27,170.14499003817022,-0.003824384526538105,3.0,0.0
2010-08-30,170.71390489924136,0.0033437062175236676,3.0,0.0
2010-08-31,172.33117903497748,0.009473593476118314,3.0,0.0
2010-09-01,172.6580601612767,0.0018968194155559726,3.0,0.014212246480169
2010-09-02,173.06661242448948,0.002366250743412568,3.0,0.0
2010-09-03,173.0135532098901,-0.00030658261496008254,3.0,0.0
2010-09-07,173.65121169918112,0.0036855984832440125,4.0,0.0
2010-09-08,173.3152195304195,-0.001934867977446908,3.0,0.0
2010-09-09,170.97638557512585,-0.013494683049939282,3.0,0.0
2010-09-10,171.10954034181836,0.0007787903940337237,4.0,0.0
2010-09-13,172.2902517339717,0.006900324726456963,4.0,0.0
2010-09-14,173.7377958200331,0.008401775907185494,5.0,0.0
2010-09-15,173.36893623696784,-0.0021230819772075638,5.0,0.0
2010-09-16,172.84182947763722,-0.0030403760372050836,5.0,0.0
2010-09-17,173.19802853081995,0.002060838248815422,5.0,0.0
2010-09-20,175.11178073384477,0.011049503387876358,5.0,0.0
2010-09-21,175.53693804276975,0.00242791951028809,5.0,0.0
2010-09-22,175.32433453019388,-0.001211161109145431,5.0,0.0
2010-09-23,174.08534510732443,-0.0070668422965328714,5.0,0.0
2010-09-24,174.59374370322584,0.0029203985871870675,5.0,0.0
2010-09-27,174.86722395468098,0.0015663805910479667,5.0,0.0
2010-09-28,176.02085766593814,0.006597198063578391,5.0,0.0
2010-09-29,175.3769368328163,-0.0036582075650596346,5.0,0.0
2010-09-30,175.49271897929805,0.0006601902654514991,5.0,0.0
2010-10-01,175.7894720742092,0.001690970979520534,5.0,0.8
2010-10-04,175.69754177423297,-0.0005229568010615138,5.0,0.0
2010-10-05,178.16020902711148,0.014016515131685559,5.0,0.0
2010-10-06,178.63944090044822,0.002689892855165077,5.0,0.0
2010-10-07,177.64877284631422,-0.005545628944764069,5.0,0.0
2010-10-08,179.31773629773073,0.009394736730663267,5.0,0.0
2010-10-11,179.34706101385098,0.00016353494487320042,5.0,0.0
2010-10-12,179.4582071148813,0.0006197263585030477,5.0,0.0
2010-10-13,180.80692186937122,0.00751548104805555,5.0,0.0
2010-10-14,180.18392684139897,-0.0034456370449266194,5.0,0.0
2010-10-15,179.09031252546404,-0.006069433245827427,5.0,0.0
2010-10-18,180.6153915370485,0.008515697974269987,5.0,0.0
2010-10-19,177.6000393667558,-0.01669487934905145,5.0,0.0
2010-10-20,179.99200322286407,0.01346826197019424,5.0,0.0
2010-10-21,178.67733868456537,-0.007304016371610156,5.0,0.0
2010-10-22,179.3649142030679,0.0038481405843882044,5.0,0.0
2010-10-25,180.1309573085402,0.004270863724245455,5.0,0.0
2010-10-26,179.53913991949977,-0.0032854840605033298,5.0,0.0
2010-10-27,178.38893373940746,-0.0064064369507842445,5.0,0.0
2010-10-28,178.91676048686998,0.0029588536485876116,5.0,0.0
2010-10-29,179.5517223954817,0.0035489235714074585,5.0,0.0
2010-11-01,179.6389089668316,0.0004855791422475608,5.0,0.024063759081293684
2010-11-02,181.1354045080668,0.008330575763580983,5.0,0.0
2010-11-03,180.45451118299667,-0.0037590294780820432,5.0,0.0
2010-11-04,184.34132101263387,0.02153900062767411,5.0,0.0
2010-11-05,184.52585429382864,0.001001041330186192,5.0,0.0
2010-11-08,184.88635242476414,0.0019536456412305725,5.0,0.0
2010-11-09,181.47337749376197,-0.01845985323546806,5.0,0.0
2010-11-10,182.9580474737199,0.0081811999118655,5.0,0.0
2010-11-11,182.31820640839695,-0.003497200993112126,5.0,0.0
2010-11-12,178.7162818188352,-0.019756252875224978,5.0,0.0
2010-11-15,177.31584411449018,-0.007836094675272243,4.0,0.0
2010-11-16,174.92941460595637,-0.013458636595345186,4.0,0.0
2010-11-17,174.58675734422215,-0.0019588315807611556,4.0,0.0
2010-11-18,176.9632431115223,0.013612062011178594,4.0,0.0
2010-11-19,176.97878229185946,8.781021450521287e-05,4.0,0.0
2010-11-22,177.64478896337565,0.0037632006667209783,5.0,0.0
2010-11-23,177.18978966811164,-0.0025612870375714136,5.0,0.0
2010-11-24,178.34228716116183,0.006504310971918281,5.0,0.0
2010-11-26,178.20628767135204,-0.0007625756738607326,4.0,0.0
2010-11-29,178.77565902807126,0.0031950127246309634,5.0,0.0
2010-11-30,178.77923677818313,2.001251250494107e-05,5.0,0.0
2010-12-01,179.87326079758492,0.006119413188675704,5.0,0.014433897212840274
2010-12-02,181.05831917036792,0.006588296490141365,4.0,0.0
2010-12-03,182.09375225974577,0.0057187821809145944,4.0,0.0
2010-12-06,182.8649339246952,0.004235080310989403,4.0,0.0
2010-12-07,181.24879444144077,-0.00883788623968762,4.0,0.0
2010-12-08,180.322871076474,-0.0051085766822350775,4.0,0.0
2010-12-09,180.36770873343582,0.0002486520799838132,4.0,0.0
2010-12-10,180.56587617508401,0.0010986858071200256,4.0,0.0
2010-12-13,181.312301426481,0.004133811256082698,4.0,0.0
2010-12-14,180.42188103343852,-0.004910976177772142,4.0,0.0
2010-12-15,178.96779709803903,-0.008059354702825705,4.0,0.0
2010-12-16,179.11781539938684,0.0008382418724506291,4.0,0.0
2010-12-17,180.2937389732093,0.006565084389849485,4.0,0.0
2010-12-20,181.32197473831047,0.005703114101227813,4.0,0.0
2010-12-21,182.47189333270913,0.006341860086502171,4.0,0.0
2010-12-22,182.72646651638397,0.001395136418136822,4.0,0.0
2010-12-23,182.47066577151617,-0.001399910750448763,4.0,0.0
2010-12-27,182.88437050588436,0.002267239682712807,4.0,0.0
2010-12-28,183.25757371205103,0.0020406511783064296,4.0,0.0
2010-12-29,184.0772444056893,0.0044727793620480405,4.0,0.0
2010-12-30,183.460713836994,-0.003349303552896199,4.0,0.0
2010-12-31,184.94542049390594,0.008092777063056333,4.0,0.0
2011-01-03,185.74230234414784,0.004308740644206166,4.0,0.0
2011-01-04,183.65501489808562,-0.011237544811923628,4.0,0.0
2011-01-05,183.524317869327,-0.0007116442141867907,4.0,0.0
2011-01-06,182.59335779089136,-0.005072679682147085,4.0,0.0
2011-01-07,182.51058036471093,-0.00045334303055655223,4.0,0.0
2011-01-10,183.22540504547638,0.003916620501326573,4.0,0.0
2011-01-11,183.7322562558155,0.002766271468813697,4.0,0.0
2011-01-12,184.338023497784,0.0032970108478125315,4.0,0.0
2011-01-13,184.26613034548222,-0.0003900071777792613,4.0,0.0
2011-01-14,184.4044316968922,0.0007505522102768669,4.0,0.0
2011-01-18,184.78154892601518,0.0020450551304691533,4.0,0.0
2011-01-19,184.18801216836545,-0.00321209969880365,4.0,0.0
2011-01-20,182.6156883825613,-0.008536515310056614,4.0,0.0
2011-01-21,183.33017191409868,0.003912498087462302,4.0,0.0
2011-01-24,183.24324633254489,-0.0004741477120009385,4.0,0.0
2011-01-25,183.4710879573126,0.001243383477032678,4.0,0.0
2011-01-26,184.28857494634744,0.004455671997895649,4.0,0.0
2011-01-27,183.94655427005236,-0.0018558973414095625,4.0,0.0
2011-01-28,183.92622590496515,-0.00011051234510961461,4.0,0.0
2011-01-31,184.95264469824275,0.005580600527343771,4.0,0.0
2011-02-01,186.42923542911038,0.00798361512092316,4.0,0.37004894557338763
2011-02-02,186.66662794681625,0.0012733652914440619,4.0,0.0
2011-02-03,187.21032872551052,0.0029126833471764257,4.0,0.0
2011-02-04,186.56679298677207,-0.0034375012485663436,4.0,0.0
2011-02-07,187.19633077062744,0.0033743292349994736,4.0,0.0
2011-02-08,188.4398527143725,0.006642875630232137,4.0,0.0
2011-02-09,188.58136707443217,0.0007509789358313146,4.0,0.0
2011-02-10,188.43594770134783,-0.0007711227007223265,4.0,0.0
2011-02-11,188.66286142269664,0.0012041955057771059,4.0,0.0
2011-02-14,189.2173958672929,0.0029392877878271495,4.0,0.0
2011-02-15,188.67807280051593,-0.002850282683074412,4.0,0.0
2011-02-16,189.45793760914478,0.004133309170766042,4.0,0.0
2011-02-18,190.51102971248034,0.005558448047228826,4.0,0.0
2011-02-22,189.38179668507055,-0.005927389238901459,4.0,0.0
2011-02-23,190.15729915507717,0.0040949155810166005,4.0,0.0
2011-02-24,188.97094082511893,-0.006238826146719445,4.0,0.0
2011-02-25,191.76013906456518,0.014759932015301125,4.0,0.0
2011-02-28,193.4014727283044,0.00855930576472197,4.0,0.0
2011-03-01,192.7158995327694,-0.003544818898551516,4.0,0.010719047674476262
2011-03-02,192.55199210884,-0.0008505132390570491,4.0,0.0
2011-03-03,193.39761651235156,0.004391667903563157,4.0,0.0
2011-03-04,193.26646012776988,-0.0006781696018125505,4.0,0.0
2011-03-07,192.42588170524039,-0.004349323840120878,4.0,0.0
2011-03-08,192.99234499706145,0.0029437999025971884,4.0,0.0
2011-03-09,193.08206362412818,0.0004648817913897041,4.0,0.0
2011-03-10,190.0958941408191,-0.015465804680450557,4.0,0.0
2011-03-11,190.7660331575494,0.0035252682324316,4.0,0.0
2011-03-14,190.3652047310603,-0.002101151970582138,4.0,0.0
2011-03-15,186.94093782027142,-0.017987882373916686,4.0,0.0
2011-03-16,185.6171608566552,-0.007081257744031011,4.0,0.0
2011-03-17,188.28593198452006,0.01437782538827781,4.0,0.0
2011-03-18,189.66404856685094,0.00731927535852317,4.0,0.0
2011-03-21,191.40665453433544,0.009187856004614803,4.0,0.0
2011-03-22,191.2649409685457,-0.0007403795136303737,4.0,0.0
2011-03-23,191.42438442358258,0.0008336261430321734,4.0,0.0
2011-03-24,191.8416743350064,0.002179920351737641,4.0,0.0
2011-03-25,192.50610236491593,0.0034634186352506813,4.0,0.0
2011-03-28,191.41787242557655,-0.005652963339710326,4.0,0.0
2011-03-29,192.10773951483603,0.0036039847299405015,4.0,0.0
2011-03-30,193.2066351131717,0.00572020472007484,4.0,0.0
2011-03-31,194.69589603425797,0.0077081251387352,4.0,0.0
2011-04-01,195.07956294261245,0.001970595765855121,4.0,0.005685683611165976
2011-04-04,195.76111589493928,0.0034937178556593285,4.0,0.0
2011-04-05,196.62407910518974,0.004408246276617955,4.0,0.0
2011-04-06,197.07050928666055,0.002270475638093128,4.0,0.0
2011-04-07,196.53545611391885,-0.0027150342011010853,4.0,0.0
2011-04-08,197.5908254613752,0.005369867444399601,4.0,0.0
2011-04-11,196.18867895302972,-0.007096212615496977,4.0,0.0
2011-04-12,194.3792814589098,-0.009222741616773611,4.0,0.0
2011-04-13,194.7777219392995,0.002049809410752168,4.0,0.0
2011-04-14,196.31127702869625,0.00787335981819659,4.0,0.0
2011-04-15,197.79909169718715,0.007578854821842063,4.0,0.0
2011-04-18,196.81720090252148,-0.004964081413320498,4.0,0.0
2011-04-19,197.49720405246848,0.003454998581571056,4.0,0.0
2011-04-20,199.67819609560473,0.01104315402134426,4.0,0.0
2011-04-21,200.7367539243512,0.005301319069607624,4.0,0.0
2011-04-25,200.91145802339588,0.0008703144572643762,4.0,0.0
2011-04-26,201.59544044647353,0.003404397289267669,4.0,0.0
2011-04-27,203.56887640874203,0.009789090258678135,4.0,0.0
2011-04-28,204.2717355581874,0.0034526847219715773,4.0,0.0
2011-04-29,205.49561304554584,0.005991418656203784,4.0,0.0
2011-05-02,204.30591646154272,-0.005789401371499969,4.0,0.0
2011-05-03,202.97380003869426,-0.006520204827740295,4.0,0.0
2011-05-04,200.8181942662401,-0.010620118320902594,4.0,0.0
2011-05-05,195.56707449790474,-0.026148625564143657,4.0,0.0
2011-05-06,195.8297829946301,0.001343316595596944,4.0,0.0
2011-05-09,198.6768665062645,0.014538562358068274,4.0,0.0
2011-05-10,200.50394394753226,0.009196226382049089,4.0,0.0
2011-05-11,197.44041180299004,-0.015279161517859685,4.0,0.0
2011-05-12,197.79971561529712,0.0018198088680325686,4.0,0.0
2011-05-13,196.6517930683499,-0.005803459036209269,4.0,0.0
2011-05-16,195.70182991051792,-0.0048306864789267046,4.0,0.0
2011-05-17,195.5689948893997,-0.0006787622843329455,5.0,0.0
2011-05-18,197.73616028947737,0.011081334243719265,5.0,0.0
2011-05-19,197.71899123969547,-8.682807310900209e-05,4.0,0.0
2011-05-20,197.77269213428747,0.0002716021068855934,4.0,0.0
2011-05-23,196.06350001568248,-0.008642204847191137,4.0,0.0
2011-05-24,197.05907787613683,0.005077833764952189,5.0,0.0
2011-05-25,198.2924000731196,0.006258641876716764,5.0,0.0
2011-05-26,199.2114330259749,0.00463473613974319,5.0,0.0
2011-05-27,200.49402820351608,0.006438361283079175,5.0,0.0
2011-05-31,202.07799589636255,0.007900323550976918,5.0,0.0
2011-06-01,200.09067460939087,-0.00983442694072878,5.0,0.4000000000000005
2011-06-02,199.23467806487758,-0.0042780431730981006,5.0,0.0
2011-06-03,199.5544007206438,0.0016047540461912035,5.0,0.0
2011-06-06,197.86205805143723,-0.008480608110345234,5.0,0.0
2011-06-07,198.78795271640814,0.004679495776447551,5.0,0.0
2011-06-08,198.986197468181,0.000997267435294047,5.0,0.0
2011-06-09,199.1343444506117,0.0007445088368724928,5.0,0.0
2011-06-10,197.12000597363138,-0.010115474970114557,5.0,0.0
2011-06-13,196.4409938058168,-0.0034446638962938314,5.0,0.0
2011-06-14,197.4413874801736,0.005092591189727491,5.0,0.0
2011-06-15,195.8749156175422,-0.00793385765073551,4.0,0.0
2011-06-16,196.22862928118528,0.0018058139937311424,5.0,0.0
2011-06-17,196.59426198671645,0.001863299493404913,5.0,0.0
2011-06-20,197.13128627092564,0.0027316376316490754,5.0,0.0
2011-06-21,198.02391345575302,0.0045280848195785595,5.0,0.0
2011-06-22,197.93141769191666,-0.0004670939091253601,5.0,0.0
2011-06-23,195.7721849632278,-0.010908994407596961,5.0,0.0
2011-06-24,194.1514280855781,-0.00827879036010215,5.0,0.0
2011-06-27,193.95528233028554,-0.0010102720192513015,5.0,0.0
2011-06-28,195.27178017285314,0.006787635926954305,5.0,0.0
2011-06-29,196.72751059226474,0.007454893984798927,4.0,0.0
2011-06-30,196.40429501125686,-0.001642960763519108,4.0,0.0
2011-07-01,197.658721845848,0.006386962334602897,4.0,0.39271894482545433
2011-07-05,199.57871858591244,0.009713696021781626,4.0,0.0
2011-07-06,200.43898649375424,0.00431041903634366,4.0,0.0
2011-07-07,202.71712679817318,0.01136575445860144,4.0,0.0
2011-07-08,202.6237275429443,-0.0004607368736134765,4.0,0.0
2011-07-11,200.89375727627817,-0.008537846419292006,5.0,0.0
2011-07-12,201.7167125766165,0.004096470251221174,5.0,0.0
2011-07-13,202.5439014988114,0.004100745603221823,5.0,0.0
2011-07-14,201.60329571328907,-0.004643960043042128,5.0,0.0
2011-07-15,203.1058669941372,0.007453108717949686,5.0,0.0
2011-07-18,202.53705182828747,-0.002800584612684398,5.0,0.0
2011-07-19,203.81070736517995,0.0062885063517774675,5.0,0.0
2011-07-20,204.7767201458993,0.004739754810764163,5.0,0.0
2011-07-21,205.20418195581792,0.002087453151969898,5.0,0.0
2011-07-22,206.35584365952954,0.00561227209277626,5.0,0.0
2011-07-25,205.7652827584444,-0.0028618569293317186,5.0,0.0
2011-07-26,206.25066227896042,0.0023588990038023727,5.0,0.0
2011-07-27,203.25787330982018,-0.014510445377830528,5.0,0.0
2011-07-28,203.03421754753103,-0.0011003547299160976,5.0,0.0
2011-07-29,202.61602314383555,-0.0020597237684706338,5.0,0.0
2011-08-01,202.06962859435566,-0.0026966996045125757,5.0,0.40000000000000013
2011-08-02,201.93051922415097,-0.000688422951892198,5.0,0.0
2011-08-03,201.3132919680225,-0.0030566318479244847,5.0,0.0
2011-08-04,197.30329795626733,-0.01991917161829604,5.0,0.0
2011-08-05,195.52453436715712,-0.009015376871726044,3.0,0.0
2011-08-08,191.21357998799408,-0.02204815059714138,3.0,0.0
2011-08-09,196.7138185250585,0.028764894927493012,3.0,0.0
2011-08-10,197.24047699490617,0.0026772825305130254,3.0,0.0
2011-08-11,198.22106342874488,0.004971527390212227,3.0,0.0
2011-08-12,199.04802030399927,0.004171892032814428,3.0,0.0
2011-08-15,201.69204571453653,0.013283354471444353,3.0,0.0
2011-08-16,202.48869204188543,0.003949815296516057,4.0,0.0
2011-08-17,203.8515245600908,0.006730412965102683,4.0,0.0
2011-08-18,201.31861445414762,-0.012425269378824488,4.0,0.0
2011-08-19,201.64659570657454,0.001629165059158666,3.0,0.0
2011-08-22,202.8571927892589,0.006003558247251295,3.0,0.0
2011-08-23,202.90420743048168,0.0002317622588399182,3.0,0.0
2011-08-24,200.68823952634952,-0.01092125162013402,3.0,0.0
2011-08-25,200.25730764626692,-0.002147270219219899,3.0,0.0
2011-08-26,203.3961686657318,0.01567413971733478,3.0,0.0
2011-08-29,204.3437535588167,0.004658813876883716,3.0,0.0
2011-08-30,207.12852956554795,0.013627898862735188,4.0,0.0
2011-08-31,206.75116787156648,-0.0018218721234249946,4.0,0.0
2011-09-01,206.75189810350653,3.5319362283736666e-06,4.0,0.3710232707874886
2011-09-02,208.47370516443834,0.008327889981787795,4.0,0.0
2011-09-06,208.56465399600756,0.00043626044587963264,3.0,0.0
2011-09-07,208.1960756542744,-0.0017672138335588228,3.0,0.0
2011-09-08,209.28411595521,0.00522603654999898,4.0,0.0
2011-09-09,207.1218058076494,-0.010331936266120612,4.0,0.0
2011-09-12,206.05148285677268,-0.005167601483113349,3.0,0.0
2011-09-13,205.766264506025,-0.0013842091636192544,3.0,0.0
2011-09-14,205.935222777269,0.0008211174540666555,3.0,0.0
2011-09-15,205.34119327527057,-0.0028845454118400227,3.0,0.0
2011-09-16,206.45938115644597,0.0054455117521228225,4.0,0.0
2011-09-19,204.7329668240903,-0.008362004781209076,4.0,0.0
2011-09-20,205.56692707460343,0.004073404803583314,3.0,0.0
2011-09-21,203.31168469156782,-0.010970842514064216,3.0,0.0
2011-09-22,201.21979575103182,-0.010289073860705433,2.0,0.0
2011-09-23,196.97718859384113,-0.02108444222078454,2.0,0.0
2011-09-26,196.21588751379437,-0.0038649200218636715,2.0,0.0
2011-09-27,197.4829572108538,0.006457528557519909,2.0,0.0
2011-09-28,193.6854852505451,-0.019229365480151972,2.0,0.0
2011-09-29,195.76825779676892,0.01075337443861435,2.0,0.0
2011-09-30,194.43905212187553,-0.006789689451459857,2.0,0.0
2011-10-03,194.4043170122511,-0.00017864266074829604,2.0,0.0
2011-10-04,194.34351229487697,-0.00031277452223610336,2.0,0.0
2011-10-05,194.7058482507034,0.0018644098356968009,2.0,0.0
2011-10-06,196.1508385261451,0.00742140150603543,2.0,0.0
2011-10-07,193.81723529510225,-0.01189698320219923,2.0,0.0
2011-10-10,197.50683234518908,0.019036475494396132,2.0,0.0
2011-10-11,196.36107043431437,-0.005801125445990762,2.0,0.0
2011-10-12,196.7853640256775,0.002160782635909797,2.0,0.0
2011-10-13,196.82769516815898,0.00021511326663481434,2.0,0.0
2011-10-14,198.53063337455345,0.008651923729227073,2.0,0.0
2011-10-17,197.46738910476742,-0.005355567811946127,2.0,0.0
2011-10-18,198.86257741131848,0.0070654112199297625,2.0,0.0
2011-10-19,196.77946598894243,-0.010475130361342067,2.0,0.0
2011-10-20,195.98493278609493,-0.004037683499416245,2.0,0.0
2011-10-21,197.76456608602146,0.009080459781410255,2.0,0.0
2011-10-24,200.2895825455403,0.012767790052038652,2.0,0.0
2011-10-25,202.2764064689501,0.009919756675103475,4.0,0.0
2011-10-26,201.9656445209137,-0.0015363232591543152,2.0,0.0
2011-10-27,204.45804286433878,0.012340704525947155,3.0,0.0
2011-10-28,204.91184175867573,0.0022195208756745632,4.0,0.0
2011-10-31,204.9851918523404,0.00035795927182702414,4.0,0.0
2011-11-01,203.45530888651186,-0.007463382852213929,4.0,0.5255460348380792
2011-11-02,205.26876221942572,0.008913276054769437,3.0,0.0
2011-11-03,207.04289603330633,0.008642980036017933,3.0,0.0
2011-11-04,206.10784735900071,-0.004516207473040712,4.0,0.0
2011-11-07,207.99654506792106,0.009163638032813948,3.0,0.0
2011-11-08,208.2689969270201,0.001309886464749166,4.0,0.0
2011-11-09,204.49163750542465,-0.01813692617398588,4.0,0.0
2011-11-10,203.87753399119975,-0.003003073972688064,2.0,0.0
2011-11-11,206.77960424409787,0.01423437980676856,2.0,0.0
2011-11-14,205.90927547067068,-0.004208968174635785,4.0,0.0
2011-11-15,206.51599212582872,0.002946524161047126,3.0,0.0
2011-11-16,205.0696107472942,-0.00700372578242392,4.0,0.0
2011-11-17,202.4107650142374,-0.012965576534561651,2.0,0.0
2011-11-18,202.82452393768506,0.002044154733660264,2.0,0.0
2011-11-21,199.64276480277286,-0.015687250600374902,2.0,0.0
2011-11-22,200.30763189814618,0.0033302839500852777,2.0,0.0
2011-11-23,198.11451542132943,-0.010948741473474799,2.0,0.0
2011-11-25,197.0230189894774,-0.005509421808547188,2.0,0.0
